record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
ECO-evigo33o,ecosystem-luma,Shaping the Data Center Narrative,2026-09-23,14:30-15:10,America/New_York,"LUME Studios, 393 Broadway, Lower Manhattan",,,Antenna Group,,https://luma.com/evigo33o,Luma public search (query: energy data center),data-center/media,medium,5,data-center/media,,Not stated (unverified),Free,Registration requires approval,Registration requires approval,2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/eligibility not fully verified. Also on official directory (row CW-0533) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,evigo33o,"As AI, electrification, and digital infrastructure reshape the global economy, the companies building and powering these systems are facing greater scrutiny…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-0o9bivsv,ecosystem-luma,Heatmap House: Climate Tech's New Era,2026-09-23,14:30-16:15,America/New_York,"22 Vanderbilt, 335 Madison Ave, Midtown East",,,Heatmap News,,https://luma.com/0o9bivsv,Luma public search (query: climate tech),media/climate-tech,medium,7,media/climate-tech,,Not stated (unverified),Free,Registration/approval required (Luma); eligibility not verified.,"Waitlist (Luma page, 2026-09-10)",2026-09-10 (this pass),8,Candidate-pending-verification,Registration status/eligibility not fully verified.,0o9bivsv,"IPOs. Booming energy demand. Weird capital stacks. Climate tech has entered a new era of explosive growth and simmering uncertainty. We talk to investors,…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-c2es-scaleup-summit,ecosystem-luma,C2ES Scale-Up Summit,2026-09-23,14:30–17:30,America/New_York,"GH on the Park, 54 W 40th St, Midtown South",,,C2ES (Center for Climate and Energy Solutions),,https://luma.com/C2ES-ScaleUp-Summit,Luma public search (query: climate tech),policy/scaleup,strong,4,policy/scaleup,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,6,Qualified,Registration status/eligibility not fully verified.,c2es-scaleup-summit,"Commercializing climate technologies requires both world-class innovation and effective strategies to close the financing gap between successful pilots and full-scale deployment. This Summit will bring together leading climate technology startups with investors, corporate buyers, and other key sources of capital to explore how strategic milestones, partnerships, and blended capital approaches can accelerate commercialization, strengthen U.S. competitiveness, and scale climate solutions.
The Summit will feature three key sessions:
1) A startup showcase highlighting leading climate tech companie",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
ECO-a3dxuies,ecosystem-luma,India's Clean Energy Transformation: Delivering 24/7 Clean Power at Scale,2026-09-23,16:30-18:30,America/New_York,"Consulate General of India, 3 E 64th St",,,India Energy & Climate Center,,https://luma.com/a3dxuies,Luma public search (query: energy data center),energy/scale,medium,5,energy/scale,,Not stated (unverified),Free,Registration/approval required (Luma); eligibility not verified.,"Waitlist (Luma page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/eligibility not fully verified. Also on official directory (row CW-0512) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,a3dxuies,"As the world grapples with rapidly growing electricity demand from data centers, advanced manufacturing, and industry, India’s emerging model of firm,…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-x3n9yz9d,ecosystem-luma,Powering AI: Data Centers and the Subsea Infrastructure Race,2026-09-23,17:00-20:00,America/New_York,Manhattan (obfuscated),,,ECOncrete,,https://luma.com/x3n9yz9d,Luma public search (query: energy data center),ai-infrastructure/infra,medium,6,ai-infrastructure/infra,,Not stated (unverified),Free,Registration requires approval,Registration requires approval,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,x3n9yz9d,"AI is becoming one of the biggest (and fastest) infrastructure scale-up challenges of the decade.
As data centers expand exponentially, so is the demand for…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-regen-house-party-cwnyc26,ecosystem-luma,Regen House Party,2026-09-23,22:00–01:00 (ends 2026-09-24),America/New_York,Midtown South (obfuscated),,,REGEN HOUSE,,https://luma.com/regen-house-party-cwnyc26,Luma public search (query: climate week),party/social,medium,4,party/social,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,5,Qualified,Registration status/eligibility not fully verified.,regen-house-party-cwnyc26,"Join us for a celebratory evening to wrap Climate Week NYC. A dynamic space to connect with regenerative food and ag systems leaders, innovators, and change-makers. Raise a glass to the climate impact we’ve achieved—and help envision the next steps toward regenerating our planet. Expect vibrant conversations, inspiring company, and a shared commitment to climate-positive action.",connect,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
ECO-1imw4eyv,ecosystem-luma,Port Powerhouse @ Climate Week NYC,2026-09-24,08:30-14:30,America/New_York,Manhattan (obfuscated),,,High Ambition Climate Collective,,https://luma.com/1imw4eyv,Luma public search (query: climate week),ports/industry,medium,4,ports/industry,,Not stated (unverified),Free,Registration/approval required (Luma); eligibility not verified.,"Waitlist (Luma page, 2026-09-10)",2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/eligibility not fully verified. Also on official directory (row CW-0597) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,1imw4eyv,"Join us on UN World Maritime Day, Thursday, September 24, for the second annual convening at Climate Week NYC.
Port Powerhouse: Ports powering a…",,"ecosystem-primary (Luma registration page, 2026-09-10)",no
ECO-5dvqzg8m,ecosystem-luma,Nature-Based Carbon Forum (Climate Week 2026),2026-09-24,08:30–16:15,America/New_York,Midtown South (obfuscated),,,Kanop; PUR; Removall,,https://luma.com/5dvqzg8m,Luma public search (query: climate week),carbon/forum,medium,6,carbon/forum,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,7,Qualified,Registration status/eligibility not fully verified.,5dvqzg8m,"Organized by Kanop, PUR and Removall, the Nature-Based Carbon Forum brings together leading stakeholders from across the carbon market to explore what it will take to scale high-integrity, tree- and forest-based carbon projects.
Through expert discussions and peer exchange, the Forum will examine the latest developments, opportunities and challenges across restoration and conservation - from project integrity and implementation to market demand, finance and long-term impact.
The programme will focus on four key areas:
ARR - REDD+ - Agroforestry - Mangroves
Designed as a highly interactive foru",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
ECO-climate-capital-2026,ecosystem-luma,2026 Climate Capital Summit,2026-09-24,09:00–18:00,America/New_York,Financial District (obfuscated),,,Equal Ventures,,https://luma.com/climate-capital-2026,Luma public search (query: climate investor),investor summit,strong,7,investor summit,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,9,Strong-qualified,Registration status/eligibility not fully verified. Also on official directory (row CW-0591) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,climate-capital-2026,"Climate is entering a new era.
We’re at a critical moment in climate—one defined by urgency and a tougher set of questions: What’s actually working? Where is capital flowing? And how do we scale solutions in a durable and equitable way?
What to bring
A government-issued ID for check-in
Plan your day
Check-in begins at 9:00 AM. Programming will start at 9:30 AM.
Please arrive early to secure your seat for the sessions you care about most.
Coffee, refreshments, and light bites provided throughout the day.
Join us for the 4th Annual Climate Capital Summit during Climate Week NYC.
This invite-only",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),no
ECO-3tddgrxo,ecosystem-luma,Impact State of Mind: Investor Day,2026-09-24,09:00-20:30,America/New_York,Manhattan (obfuscated),,,Impact State of Mind,,https://luma.com/3tddgrxo,Luma public search (query: climate investor),investor day,strong,6,investor day,,Not stated (unverified),USD 20-24,Registration requires approval,Registration requires approval,2026-09-10 (this pass),8,Candidate-pending-verification,Registration status/eligibility not fully verified.,3tddgrxo,"Join us in Midtown Manhattan for “Impact State of Mind 2026: Investor Day,” a full day of programming created for investors, funders, business leaders, and…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-bvctdu9t,ecosystem-luma,Communities Take Charge: Launching the Data Center Policy Toolkit,2026-09-24,12:00-15:00,America/New_York,Manhattan (obfuscated),,,We Build Progress,,https://luma.com/bvctdu9t,Luma public search (query: energy data center),data-center/policy,medium,5,data-center/policy,,Not stated (unverified),Free,Registration/approval required (Luma); eligibility not verified.,Open/free registration,2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/eligibility not fully verified.,bvctdu9t,"We Build Progress, Public Citizen, Climate Justice Alliance and partners will convene state and local policymakers, advocates, organizers, and policy experts…",,"ecosystem-primary (Luma registration page, 2026-09-10)",no
ECO-1zcptbcu,ecosystem-luma,The Invisible Crisis: Innovating for the Age of Extreme Heat,2026-09-24,12:00–16:00,America/New_York,"The Biome (SOSV), 7 Penn Plaza",Midtown,,"Campus Deep Tech, Anywhere Ventures, The Hazelwood Network",,https://luma.com/1zcptbcu,SOSV hub (sosv.com/join-sosv-at-climate-week-nyc-2026),Curated roundtable / reverse pitches,medium,7,Curated roundtable / reverse pitches,"Campus Deep Tech, Anywhere Ventures, The Hazelwood Network; reverse-pitch format.",Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Waitlist; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,8,Strong-qualified,Registration status/eligibility not fully verified.,1zcptbcu,"Campus Deep Tech, Anywhere Ventures, The Hazelwood Network, and Tailwind Futures are bringing together a curated group of startups, investors, industry leaders, and academics during Climate Week NYC to explore the mounting challenges posed by extreme heat globally and novel technologies being developed to help people and industries adapt.
Why Attend:
Discover breakthrough technologies
Engage directly with innovators working at the frontier of extreme heat resilience and cooling technologies
Identify investment and partnership opportunities
Become part of the region's growing deep tech ecosyste",network,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
